employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
42281,1,15,2,0,3,1,42,1.0,10,1,0,50,1
5347,1,7,2,0,1,1,29,5.0,3,1,0,52,1
20573,1,10,1,0,3,1,34,5.0,6,1,0,49,1
47792,1,15,2,0,3,1,27,3.0,1,1,0,45,1
7403,5,27,2,0,1,2,36,5.0,3,1,0,84,1
13920,3,16,1,0,3,2,36,5.0,9,0,0,93,1
16759,2,33,1,0,1,1,43,5.0,12,1,0,62,1
20812,2,13,1,1,1,1,36,5.0,8,0,0,76,1
70291,3,26,1,0,3,1,38,3.0,8,1,0,80,1
53619,4,2,2,0,3,1,36,5.0,4,0,1,82,1
24154,2,19,2,0,1,1,35,4.0,4,0,1,71,1
9749,1,7,2,1,3,1,24,4.0,2,1,0,53,1
38367,2,10,1,0,1,2,39,4.0,11,1,0,71,1
76567,9,7,2,0,1,1,27,3.0,1,0,1,97,1
4595,2,11,2,1,1,1,32,5.0,5,0,0,73,1
20709,6,7,1,0,1,1,33,5.0,7,0,0,71,1
22736,1,4,1,0,1,1,41,5.0,13,0,0,62,1
26364,1,23,1,0,3,2,39,3.0,2,1,0,47,1
78178,2,2,2,0,3,2,51,3.0,17,0,0,73,1
1988,4,4,1,1,3,2,34,5.0,5,1,0,67,1
65035,6,4,1,1,1,1,34,5.0,7,1,0,58,1
61688,5,22,2,0,3,1,28,4.0,2,1,0,88,1
46337,3,13,2,0,3,1,35,3.0,3,1,0,83,1
6927,5,22,2,0,1,3,27,3.0,1,1,0,86,1
44039,4,27,2,0,3,1,30,3.0,6,0,0,85,1
57783,3,6,2,0,1,1,24,3.0,1,0,1,87,1
73958,2,2,1,1,1,1,38,5.0,10,1,0,59,1
18691,5,1,1,0,1,1,32,5.0,4,1,0,90,1
23927,4,15,1,1,3,1,37,3.0,7,0,0,74,1
37109,2,15,1,0,3,1,54,5.0,16,1,0,97,1
37028,4,7,1,1,3,2,35,3.0,5,1,0,67,1
59795,4,22,2,0,3,1,30,5.0,2,1,0,69,1
16886,3,26,2,0,3,1,25,3.0,2,0,0,91,1
55625,3,22,2,0,2,1,26,4.0,4,1,1,90,1
9156,1,2,2,0,3,1,46,5.0,4,1,0,55,1
75401,4,2,2,1,3,1,32,3.0,5,1,0,69,1
44908,2,4,1,1,3,1,43,3.0,7,1,0,61,1
57535,5,27,2,0,1,1,28,5.0,2,1,0,86,1
39176,3,7,1,1,3,1,41,3.0,6,0,0,93,1
72846,5,22,1,0,3,1,32,4.0,2,0,0,85,1
35714,3,22,2,0,1,1,29,3.0,6,1,0,78,1
71255,5,25,1,0,3,1,37,3.0,10,1,0,84,1
27385,9,7,2,1,3,1,30,3.0,1,1,0,58,1
14742,2,3,1,0,3,1,45,4.0,7,1,0,95,1
51243,1,10,1,0,1,1,50,5.0,7,0,0,59,1
66014,2,14,2,0,3,2,38,5.0,3,1,0,57,1
58275,1,2,1,0,3,1,38,4.0,7,1,0,70,1
55134,1,4,2,0,3,1,37,5.0,3,0,0,62,1
57802,2,13,2,1,1,1,35,5.0,3,1,0,59,1
513,3,25,1,0,1,1,36,5.0,8,1,0,76,1
2123,1,12,2,0,1,1,26,3.0,2,0,0,58,1
45952,2,15,2,0,3,1,33,4.0,7,1,0,57,1
70837,6,2,3,0,3,2,24,5.0,2,1,0,62,1
15457,3,2,1,0,3,1,36,3.0,10,1,0,74,1
73269,1,27,2,0,3,1,33,4.0,7,1,0,56,1
53237,2,2,2,1,3,4,34,4.0,7,1,0,56,1
18460,3,14,1,0,3,1,45,3.0,16,1,0,78,1
50625,3,13,2,0,1,1,30,4.0,1,0,0,90,1
32148,1,12,2,0,3,1,28,3.0,1,1,0,53,1
7892,3,7,1,1,3,1,45,5.0,3,1,1,90,1
68926,5,15,2,0,3,1,27,3.0,3,1,0,87,1
65246,3,16,2,1,3,1,29,4.0,1,1,0,78,1
43355,2,22,2,1,1,1,29,5.0,3,1,0,59,1
62878,1,5,1,0,3,1,39,3.0,11,1,1,93,1
4984,1,16,2,0,1,1,30,3.0,4,1,0,56,1
32446,2,15,2,0,3,1,36,5.0,3,1,0,64,1
51309,4,17,1,1,3,1,35,5.0,6,0,1,94,1
19510,1,2,2,0,3,1,34,4.0,8,1,0,58,1
41904,1,16,2,0,3,1,35,4.0,9,0,0,93,1
12684,3,17,2,0,3,1,26,5.0,4,1,0,84,1
70809,1,28,1,0,3,2,36,3.0,3,0,0,65,1
56722,1,1,1,0,3,1,36,5.0,4,1,0,47,1
68547,2,15,1,0,1,1,48,5.0,21,1,0,63,1
9779,1,2,2,0,2,1,32,4.0,3,0,0,69,1
13024,2,2,1,1,1,1,48,3.0,7,1,0,58,1
56818,3,2,1,0,3,1,39,5.0,10,1,0,78,1
22734,4,12,2,0,3,1,33,5.0,7,0,1,84,1
64234,2,4,1,1,1,1,45,5.0,7,1,0,62,1
57677,5,22,2,0,1,3,27,3.0,2,1,0,90,1
38428,3,5,1,1,3,1,32,5.0,5,0,0,95,1
61039,1,7,1,0,1,2,34,4.0,3,0,0,67,1
59077,4,27,1,1,3,1,43,2.0,15,1,0,67,1
3706,1,4,2,0,1,1,33,3.0,4,0,1,62,1
45491,3,2,2,0,1,1,25,3.0,1,0,0,96,1
54044,1,2,1,0,3,1,42,3.0,5,1,0,51,1
13969,5,22,2,0,1,2,28,2.0,7,1,0,85,1
70693,1,28,1,0,3,1,30,4.0,6,1,0,50,1
19554,5,22,2,0,1,1,27,3.0,1,0,0,87,1
13012,3,2,1,1,1,1,53,3.0,15,0,0,92,1
12572,6,2,1,1,1,1,33,3.0,7,1,0,61,1
51855,2,16,2,0,3,1,40,5.0,13,0,0,74,1
2957,7,22,1,0,3,1,35,3.0,6,0,1,59,1
66483,1,1,2,0,3,1,39,5.0,8,1,0,52,1
22798,5,25,1,0,3,1,35,3.0,8,1,0,83,1
11079,3,15,2,0,3,1,33,3.0,8,0,0,88,1
48831,2,2,1,1,3,1,53,5.0,13,0,1,73,1
31200,4,13,1,1,3,1,33,5.0,5,1,0,89,1
40198,2,7,2,1,3,1,34,5.0,8,1,0,58,1
5956,1,17,2,0,3,1,43,3.0,9,0,1,59,1
17914,2,24,2,1,3,1,30,5.0,4,0,0,74,1
70670,2,2,2,1,3,1,50,3.0,3,1,0,55,1
3536,2,15,2,1,1,1,27,5.0,3,0,0,96,1
30991,1,1,1,0,3,1,31,5.0,4,0,0,94,1
16658,4,2,2,0,1,1,45,4.0,7,1,0,72,1
65861,1,2,2,0,3,1,43,5.0,11,1,0,51,1
64989,4,2,1,1,3,1,55,5.0,27,1,0,70,1
45255,3,17,2,0,3,1,32,4.0,3,1,0,83,1
38110,2,2,2,0,3,1,51,4.0,22,1,0,61,1
63089,3,2,2,0,1,1,31,3.0,1,1,0,90,1
8392,1,23,1,0,1,1,37,3.0,4,0,0,58,1
25368,1,28,1,0,3,1,30,3.0,7,1,0,50,1
39581,4,21,2,0,3,1,29,5.0,2,1,0,89,1
70899,4,23,2,0,3,1,28,3.0,1,1,0,70,1
71789,3,4,2,1,3,2,30,3.0,3,1,0,79,1
40561,3,2,1,0,1,1,54,5.0,20,1,0,97,1
53945,3,2,2,0,2,3,52,3.0,5,0,0,92,1
910,4,26,2,0,3,2,35,5.0,8,1,0,70,1
56592,2,2,2,0,3,1,50,3.0,17,1,0,61,1
6097,1,4,1,0,3,1,52,3.0,7,1,0,51,1
55683,2,8,2,1,1,1,29,2.0,5,1,0,56,1
45904,5,22,2,0,3,2,27,3.0,1,1,0,87,1
61510,1,7,2,0,3,1,40,3.0,5,0,0,62,1
45916,5,2,2,1,3,1,28,4.0,6,1,1,88,1
46327,4,7,2,0,1,1,32,3.0,7,1,0,64,1
52184,3,4,2,1,3,1,26,4.0,2,0,0,94,1
58470,1,31,2,0,3,4,26,4.0,1,1,0,51,1
39965,2,15,2,0,3,1,39,5.0,4,1,1,60,1
18976,5,22,2,0,1,1,43,3.0,10,0,0,84,1
50977,3,26,2,0,1,1,38,4.0,7,1,0,79,1
78071,5,22,2,0,3,1,30,5.0,7,1,0,91,1
71167,3,15,1,0,1,1,48,4.0,15,1,0,97,1
47254,4,2,2,1,3,1,32,5.0,4,0,0,80,1
10147,7,2,1,0,1,1,52,5.0,6,1,0,47,1
22691,5,7,2,0,1,1,29,5.0,3,0,0,87,1
6886,1,7,2,0,3,1,40,5.0,9,1,0,48,1
73518,1,4,2,0,3,1,45,5.0,6,1,0,50,1
42794,3,22,2,1,3,4,27,3.0,1,1,0,79,1
73451,1,22,2,0,1,1,30,4.0,5,1,0,47,1
34782,3,2,1,0,3,1,46,3.0,3,0,0,88,1
26946,5,25,1,0,3,1,33,4.0,8,1,0,95,1
14470,3,17,1,0,3,1,36,3.0,9,0,1,99,1
12452,1,2,1,0,3,1,39,3.0,5,0,0,60,1
67572,7,20,2,1,3,1,30,5.0,2,1,0,51,1
31591,4,13,2,1,3,1,30,3.0,3,1,0,66,1
48956,6,7,1,1,1,3,32,4.0,8,0,0,94,1
68745,5,22,2,1,3,1,28,3.0,6,1,0,83,1
47245,2,19,1,1,3,1,39,5.0,11,1,0,55,1
64513,5,22,2,0,3,2,28,5.0,6,1,0,87,1
22392,4,29,1,0,3,1,46,3.0,19,1,0,67,1
25291,2,19,2,0,3,1,40,5.0,3,1,0,55,1
15971,2,13,2,0,3,2,32,5.0,2,0,0,78,1
52845,2,22,2,0,3,1,36,2.0,10,1,0,60,1
22907,5,25,1,0,3,2,34,5.0,7,1,0,88,1
62065,1,34,2,1,1,1,27,5.0,4,1,0,50,1
30090,4,22,1,0,3,1,40,3.0,5,0,0,85,1
69830,2,2,2,0,3,1,28,3.0,2,0,0,74,1
17137,3,17,2,1,1,1,28,5.0,2,1,0,99,1
51971,2,27,2,0,3,2,27,3.0,4,0,0,71,1
13749,3,26,2,0,1,1,35,5.0,9,1,0,81,1
49910,3,25,1,0,3,1,36,4.0,8,1,0,79,1
973,3,13,2,0,1,1,27,3.0,3,1,0,87,1
38142,2,7,2,1,1,1,27,3.0,1,1,0,61,1
47665,4,5,2,1,1,1,37,4.0,6,1,0,69,1
14657,4,26,2,0,3,1,29,1.0,4,0,0,79,1
12094,5,22,2,0,1,1,26,5.0,2,1,0,82,1
32601,2,15,2,0,3,2,38,4.0,9,1,0,61,1
12780,3,4,1,0,3,1,47,5.0,2,1,0,82,1
43645,1,13,2,0,3,1,39,5.0,8,1,1,96,1
39983,4,17,1,0,1,2,33,5.0,6,1,0,71,1
18471,5,22,2,0,3,3,31,5.0,3,1,0,98,1
59396,9,12,2,0,1,1,28,2.0,4,1,1,96,1
20103,1,2,2,1,3,1,30,5.0,5,1,0,51,1
10028,9,2,2,0,1,1,28,2.0,4,1,0,60,1
66213,2,15,2,1,3,1,32,5.0,6,0,0,88,1
57578,3,32,2,1,1,1,26,5.0,2,0,1,91,1
19145,3,7,2,0,3,1,29,3.0,3,0,0,92,1
53378,7,15,2,0,3,1,38,5.0,10,1,0,51,1
38222,4,31,1,0,1,1,42,3.0,3,1,0,70,1
35501,5,22,2,0,2,1,29,3.0,2,1,0,91,1
22037,1,2,2,0,3,1,40,3.0,5,1,0,46,1
2413,3,24,2,1,3,1,24,5.0,2,0,0,83,1
2948,6,15,2,0,1,1,27,5.0,3,1,0,64,1
20774,4,10,1,1,1,1,34,5.0,7,1,0,96,1
53983,1,4,1,0,1,1,56,4.0,4,1,1,45,1
31565,4,30,1,1,1,1,35,5.0,8,1,0,88,1
24201,4,2,2,1,1,1,46,5.0,18,0,0,84,1
56789,4,22,2,1,3,1,29,3.0,1,1,0,66,1
44836,5,26,1,0,3,1,42,3.0,15,1,0,83,1
24891,3,7,1,1,3,1,41,1.0,7,1,0,80,1
45653,1,25,2,0,1,1,27,3.0,8,1,0,48,1
35988,1,22,2,0,1,1,29,5.0,4,0,0,64,1
61898,8,7,1,0,3,1,38,5.0,5,1,0,84,1
68321,2,13,1,1,1,1,34,5.0,6,1,0,54,1
14993,4,2,1,1,1,1,37,5.0,8,0,0,86,1
49232,3,2,2,1,3,1,42,5.0,11,0,0,81,1
43098,7,2,1,1,2,1,53,5.0,19,0,0,59,1
22132,5,29,2,0,1,1,27,3.0,3,1,0,98,1
49898,2,22,2,1,3,3,36,4.0,6,1,0,60,1
57877,3,15,2,0,3,1,41,5.0,4,1,0,81,1
66728,3,28,2,0,3,1,29,3.0,4,1,0,74,1
8619,8,8,2,0,1,1,28,5.0,4,1,0,84,1
57190,2,22,2,0,3,1,36,4.0,8,1,0,61,1
49334,1,22,2,0,3,1,28,5.0,4,1,0,49,1
29424,2,15,1,0,3,1,38,5.0,7,0,0,75,1
69825,7,2,1,0,3,1,50,5.0,16,1,0,45,1
26720,5,27,2,0,1,1,31,3.0,3,1,0,97,1
36686,1,31,2,0,3,1,35,4.0,7,1,0,59,1
43432,3,15,2,0,1,3,32,3.0,4,1,0,77,1
15066,4,22,1,0,1,1,42,3.0,17,0,0,82,1
22544,6,28,2,0,3,2,30,3.0,7,0,0,89,1
49375,2,2,2,1,1,1,41,3.0,10,0,0,72,1
27795,1,32,2,0,1,1,29,2.0,9,0,0,65,1
67278,6,4,1,0,3,1,32,3.0,5,0,0,74,1
23398,1,2,2,0,3,1,47,5.0,16,0,0,64,1
63336,1,10,1,0,1,1,42,5.0,12,1,0,50,1
27878,1,7,2,0,3,1,37,5.0,4,1,0,49,1
29696,3,2,3,0,1,4,24,3.0,1,0,0,83,1
9149,2,4,2,1,3,1,31,5.0,2,1,0,55,1
46785,2,32,2,1,3,1,33,2.0,3,1,0,58,1
66286,2,13,1,0,1,1,45,3.0,8,0,0,73,1
52595,3,10,2,0,3,1,32,5.0,5,0,0,81,1
59010,5,15,2,0,1,1,33,5.0,7,1,1,91,1
45103,6,22,2,0,1,1,27,5.0,3,0,0,92,1
3063,1,2,1,0,1,1,33,5.0,6,0,1,93,1
3801,4,23,1,1,1,1,33,3.0,6,0,0,86,1
47421,7,22,1,0,3,1,37,5.0,11,1,0,93,1
29711,1,22,2,0,1,2,27,3.0,1,0,0,85,1
51984,8,27,1,0,1,1,33,5.0,4,0,0,88,1
15612,4,7,2,1,1,1,30,2.0,4,1,0,68,1
25503,3,7,2,0,3,1,26,3.0,2,0,0,86,1
29365,6,2,2,0,1,1,27,3.0,3,1,0,59,1
42509,1,3,2,0,3,1,29,3.0,7,1,1,48,1
67356,1,27,2,0,3,1,30,3.0,2,1,0,48,1
63459,3,27,2,1,1,1,27,5.0,2,1,0,79,1
9229,5,22,2,0,3,1,32,5.0,7,0,0,83,1
63045,2,22,1,1,3,1,40,5.0,4,0,0,73,1
32412,1,1,2,0,1,1,33,5.0,5,1,0,54,1
68715,1,22,2,0,1,1,28,3.0,1,1,0,49,1
22547,6,28,2,1,3,1,30,3.0,1,1,0,59,1
55864,4,2,2,1,2,1,30,3.0,1,1,1,71,1
73130,5,22,2,1,1,1,37,5.0,8,1,0,90,1
25097,3,13,1,1,3,2,37,5.0,3,1,0,86,1
58270,5,7,2,0,1,1,39,3.0,13,0,0,82,1
66962,2,22,1,0,3,1,50,5.0,18,0,0,74,1
56227,2,13,2,0,3,1,29,3.0,3,1,0,60,1
46759,4,4,2,1,3,1,29,5.0,2,1,0,73,1
32163,3,13,2,0,3,1,35,5.0,5,1,1,80,1
74954,1,2,2,0,1,1,31,5.0,7,1,0,53,1
59050,2,22,2,0,1,1,35,5.0,9,1,0,59,1
59969,2,16,1,0,3,1,34,5.0,8,1,1,87,1
30674,1,2,2,0,3,1,34,4.0,6,1,0,46,1
6398,3,4,2,1,3,1,28,3.0,2,1,0,80,1
49561,3,7,2,0,3,1,33,5.0,4,0,0,82,1
17071,5,2,2,0,1,4,33,4.0,7,0,0,82,1
24441,5,7,1,0,1,1,41,4.0,11,1,0,87,1
72925,1,13,2,1,1,1,39,4.0,7,1,0,51,1
6608,5,22,2,0,1,2,30,5.0,4,1,0,86,1
48108,4,2,2,1,1,1,58,4.0,25,1,0,67,1
75108,3,7,2,1,1,1,43,2.0,2,1,0,75,1
36776,3,23,2,0,2,1,29,5.0,3,0,0,80,1
26187,3,13,2,0,1,1,29,3.0,6,1,0,78,1
14787,3,2,2,0,3,1,28,3.0,1,1,0,84,1
29981,4,7,1,1,3,1,34,5.0,3,1,0,72,1
16675,5,15,1,0,3,1,31,5.0,7,1,0,81,1
26694,2,22,1,0,3,1,42,3.0,15,1,0,59,1
69559,2,32,2,0,1,1,34,3.0,10,1,0,59,1
56043,3,2,2,0,1,2,42,3.0,10,1,0,82,1
37945,4,2,2,1,3,1,37,5.0,4,1,0,73,1
59658,2,2,1,0,3,1,54,3.0,23,1,0,59,1
15383,5,22,2,0,3,2,30,5.0,4,0,0,85,1
69401,3,13,1,1,1,1,36,3.0,4,0,0,83,1
37743,1,7,2,0,3,1,26,3.0,2,0,0,59,1
23744,2,32,1,1,1,1,42,5.0,12,0,0,73,1
36731,1,15,2,0,3,1,40,3.0,9,1,0,50,1
67358,1,2,1,0,3,1,39,3.0,9,0,0,62,1
1491,2,3,1,0,3,1,37,3.0,10,1,0,92,1
30339,3,22,2,0,3,2,28,4.0,3,1,0,78,1
30267,1,27,2,0,3,3,30,3.0,2,1,0,52,1
64684,1,7,2,0,3,2,40,5.0,4,0,1,63,1
34941,3,7,2,0,1,1,26,5.0,2,0,0,80,1
60356,3,2,2,0,3,1,60,5.0,9,0,1,80,1
8928,1,4,1,0,3,1,36,3.0,2,0,0,65,1
9695,1,2,1,0,1,1,40,3.0,11,1,0,49,1
43338,1,13,2,0,3,1,29,3.0,1,1,0,50,1
13337,2,13,2,0,1,1,35,5.0,7,1,1,91,1
75021,2,22,1,0,1,1,37,3.0,3,1,1,58,1
37087,8,27,2,0,3,2,32,3.0,1,1,0,86,1
13635,2,15,2,0,3,1,33,3.0,5,1,0,63,1
61407,7,2,3,0,1,1,24,3.0,1,1,0,49,1
63314,4,30,2,1,3,1,32,4.0,9,1,0,97,1
32934,1,2,2,0,1,1,30,4.0,3,1,0,50,1
41095,2,31,1,1,1,2,34,5.0,5,0,0,66,1
40202,2,19,2,0,1,2,39,3.0,9,0,0,71,1
54923,5,2,2,0,3,1,32,3.0,6,1,0,85,1
54096,1,7,1,0,1,2,43,3.0,12,1,0,48,1
8625,1,2,2,0,3,1,41,5.0,11,0,0,66,1
18706,1,7,2,0,3,1,31,5.0,5,1,0,49,1
23146,5,31,2,1,3,1,30,3.0,3,1,0,90,1
51151,2,27,1,0,3,1,46,3.0,17,0,0,69,1
45138,1,13,2,0,1,1,37,3.0,4,1,0,52,1
56610,3,17,2,1,3,1,29,5.0,2,0,0,89,1
28771,1,27,1,1,3,2,36,4.0,7,1,0,89,1
14737,1,27,2,1,3,1,28,4.0,3,1,0,48,1
3268,1,13,2,0,1,1,33,4.0,6,0,0,61,1
72884,1,2,2,0,3,2,31,5.0,5,0,0,60,1
64249,2,4,1,0,3,1,47,3.0,6,0,1,76,1
22617,1,14,1,0,1,1,40,5.0,5,1,0,51,1
19915,1,2,2,1,3,1,32,5.0,3,1,0,49,1
15539,3,2,1,0,3,1,49,5.0,18,1,0,75,1
30798,7,22,1,0,3,1,32,5.0,7,1,0,50,1
72656,1,25,1,0,1,1,42,5.0,12,1,0,45,1
27576,4,2,2,1,1,1,34,3.0,9,0,0,83,1
45357,3,27,2,0,3,1,25,4.0,3,1,1,96,1
55100,2,22,2,1,1,1,33,5.0,7,1,0,64,1
6354,2,2,1,1,3,1,40,4.0,6,1,0,71,1
4135,1,13,2,0,3,1,39,4.0,12,1,0,62,1
59389,4,2,1,0,3,2,60,5.0,32,1,0,69,1
71080,1,11,2,0,1,1,34,5.0,2,1,0,54,1
38373,3,7,1,0,1,1,37,5.0,5,1,1,97,1
47374,3,2,2,0,2,1,48,5.0,6,1,0,84,1
61054,4,11,2,1,1,1,32,1.0,5,1,0,71,1
33187,7,2,1,0,3,1,35,3.0,4,1,1,49,1
125,2,4,1,0,3,1,48,3.0,20,1,0,59,1
1303,3,7,2,0,3,1,32,2.0,8,0,0,91,1
22860,1,32,2,0,3,1,29,3.0,4,1,0,50,1
30567,1,4,1,0,1,1,39,3.0,7,0,0,64,1
69972,2,22,2,0,1,1,35,3.0,5,1,0,60,1
54250,3,5,2,0,3,1,33,5.0,4,1,0,81,1
11872,2,23,1,1,3,1,34,5.0,2,1,0,61,1
62743,5,29,2,0,1,1,28,5.0,6,1,1,92,1
474,1,22,2,0,3,1,36,5.0,7,1,0,52,1
61897,6,7,3,0,3,1,24,3.0,2,0,0,73,1
34807,4,2,1,0,3,1,38,5.0,7,1,0,68,1
68302,5,22,1,0,3,2,35,5.0,9,1,0,86,1
71951,2,26,2,0,1,1,32,3.0,4,1,0,60,1
36017,1,12,2,0,3,1,26,4.0,1,1,0,96,1
38240,4,13,2,0,3,1,27,5.0,5,1,0,95,1
49756,4,23,2,1,3,1,35,5.0,7,1,0,71,1
30117,4,2,1,0,3,1,56,3.0,29,1,0,90,1
53547,4,7,1,0,1,1,41,4.0,11,1,0,71,1
23474,3,16,2,1,1,2,27,4.0,5,1,0,81,1
7358,3,2,2,0,2,1,31,3.0,2,1,0,91,1
54300,4,23,1,0,3,1,35,5.0,3,1,0,71,1
76653,4,26,3,0,1,1,25,5.0,2,1,0,74,1
38152,4,2,2,1,1,1,26,5.0,4,1,0,70,1
52850,2,17,2,0,3,1,26,5.0,2,0,0,72,1
65874,1,15,2,0,1,2,30,3.0,5,1,0,51,1
21108,2,13,2,1,3,2,38,4.0,11,1,0,60,1
12171,5,4,2,0,1,1,33,3.0,6,0,0,82,1
74985,3,7,2,1,3,1,28,5.0,3,0,0,92,1
4431,2,2,2,1,3,1,37,5.0,5,0,0,76,1
52971,2,22,2,0,3,1,28,3.0,3,1,0,89,1
25006,7,11,2,0,3,1,28,5.0,2,1,0,45,1
24883,2,1,2,0,1,1,27,3.0,3,1,0,65,1
51443,2,13,1,0,3,1,50,5.0,8,1,0,61,1
40701,1,22,2,0,1,2,35,5.0,8,0,1,91,1
74172,6,26,1,0,3,1,35,5.0,10,0,0,70,1
65862,2,22,1,0,3,2,34,5.0,8,0,0,73,1
43506,2,3,1,0,3,1,34,5.0,8,1,0,62,1
61801,2,22,2,0,1,2,34,5.0,3,1,0,60,1
13395,3,4,2,0,3,1,29,5.0,5,1,0,77,1
3098,4,2,1,1,3,1,45,5.0,8,1,0,93,1
48372,1,2,1,0,1,1,34,5.0,5,0,1,66,1
287,1,22,2,0,1,1,22,3.0,1,0,0,62,1
31512,1,30,2,0,3,1,34,3.0,6,1,0,47,1
9333,2,13,2,0,3,3,37,5.0,8,0,0,68,1
8735,3,2,2,0,3,1,38,4.0,3,0,1,88,1
72541,4,17,2,1,3,1,30,3.0,5,1,0,72,1
62329,4,2,2,0,3,1,48,3.0,16,0,0,84,1
55518,2,7,1,0,3,1,46,5.0,16,0,0,75,1
45134,4,7,1,1,1,1,36,5.0,9,0,0,81,1
41547,1,2,2,0,3,2,25,5.0,2,1,0,50,1
39760,2,2,2,0,3,1,49,5.0,4,1,0,59,1
59455,4,17,2,1,3,1,48,4.0,19,1,0,83,1
78115,3,27,2,0,1,1,28,5.0,3,1,0,98,1
4339,9,2,2,0,3,1,28,5.0,2,1,0,56,1
26827,1,17,2,0,1,1,28,3.0,1,1,0,54,1
26506,2,18,2,1,3,1,30,5.0,6,1,0,61,1
36842,2,15,2,0,1,1,28,5.0,2,0,1,72,1
40158,6,26,2,0,3,1,27,3.0,1,1,0,58,1
46749,1,28,2,0,3,1,36,5.0,5,0,0,61,1
23346,5,22,2,0,3,1,26,3.0,1,0,0,80,1
61279,5,1,1,0,3,1,35,4.0,8,0,0,85,1
39420,6,19,2,0,3,1,33,5.0,7,1,0,65,1
37408,2,11,2,0,3,2,30,5.0,3,0,1,98,1
14328,6,7,2,1,1,1,29,3.0,2,0,0,72,1
65212,1,16,1,0,3,1,35,3.0,6,0,0,61,1
3363,9,22,2,0,3,1,31,3.0,1,1,0,60,1
26042,3,25,2,0,3,1,29,5.0,8,1,0,81,1
68151,3,22,2,1,3,2,34,5.0,9,0,0,84,1
72907,1,25,1,0,1,1,32,2.0,5,1,0,48,1
1888,1,4,1,0,1,1,49,4.0,6,1,0,64,1
56318,4,2,1,1,1,1,44,3.0,6,1,0,69,1
36865,3,13,1,0,1,1,31,2.0,7,1,0,79,1
14006,1,13,1,0,3,1,40,5.0,2,0,0,72,1
58761,5,22,2,0,3,1,30,5.0,3,1,0,91,1
47476,7,2,2,1,3,1,31,3.0,5,0,0,58,1
35367,1,4,2,0,3,1,32,3.0,6,0,0,57,1
35684,1,7,2,0,3,1,25,5.0,3,1,0,50,1
37060,1,14,2,0,3,1,27,5.0,3,1,0,45,1
51039,3,31,1,1,3,1,32,4.0,5,1,0,82,1
38897,1,7,2,1,3,1,31,3.0,6,0,0,64,1
37466,4,22,1,0,3,1,37,5.0,2,1,0,68,1
57318,1,25,1,1,3,1,34,5.0,3,1,0,53,1
37283,5,22,2,0,2,2,31,3.0,7,1,0,86,1
78001,4,2,2,1,3,1,54,3.0,12,1,0,68,1
50563,4,13,2,0,3,1,42,5.0,15,0,0,82,1
55710,5,28,2,0,1,1,34,3.0,6,1,0,86,1
8889,8,11,2,0,1,1,31,3.0,4,1,0,81,1
31803,4,23,2,1,1,1,33,5.0,3,1,1,69,1
17815,3,2,3,0,3,3,25,5.0,2,0,0,91,1
42081,1,15,2,1,1,1,36,3.0,7,1,0,54,1
76256,2,33,2,0,3,1,27,5.0,4,1,0,56,1
17006,2,7,1,1,3,1,35,3.0,10,1,0,63,1
11560,1,22,2,0,1,1,31,5.0,2,1,0,95,1
18475,1,22,2,1,1,1,27,5.0,3,1,0,49,1
46814,4,13,1,0,1,1,36,3.0,9,0,1,79,1
68818,1,25,1,1,1,1,36,5.0,3,1,0,58,1
38374,1,23,1,1,1,1,37,5.0,8,1,0,47,1
11902,5,2,2,1,3,3,27,5.0,4,1,0,90,1
47063,3,7,2,0,3,1,29,5.0,2,1,0,80,1
50659,2,24,2,1,3,1,31,5.0,5,1,1,60,1
14521,6,30,2,1,1,1,28,4.0,4,1,0,58,1
78004,6,13,2,0,3,1,36,4.0,10,1,0,59,1
50203,5,22,2,0,3,2,27,5.0,5,1,0,86,1
18772,5,22,2,0,1,1,28,1.0,4,0,0,86,1
72334,2,4,2,0,3,1,38,5.0,11,1,0,62,1
72318,5,28,1,0,3,1,32,5.0,3,1,0,85,1
62224,1,2,2,0,1,1,40,5.0,10,1,0,50,1
36128,2,7,1,0,3,1,39,5.0,10,1,0,58,1
69887,3,17,2,1,3,1,29,3.0,7,1,1,79,1
16698,3,27,1,0,3,1,39,3.0,5,1,0,81,1
6165,2,2,1,0,1,1,39,5.0,4,0,0,72,1
17010,3,7,2,1,3,1,32,3.0,6,0,0,81,1
1378,3,31,2,0,3,1,36,4.0,7,1,0,91,1
26466,2,7,2,0,1,1,32,5.0,4,1,0,58,1
40107,3,7,2,0,3,2,45,3.0,4,0,0,80,1
12314,4,8,1,1,3,1,33,3.0,4,1,0,67,1
74997,5,26,2,0,3,1,41,3.0,4,0,0,86,1
43968,1,2,2,0,3,3,29,3.0,2,1,1,92,1
57224,2,34,1,1,1,1,34,3.0,6,0,0,70,1
7239,3,23,2,0,1,1,26,3.0,2,1,0,81,1
54893,3,2,1,1,3,1,36,5.0,10,1,0,78,1
50489,5,22,2,0,1,2,28,3.0,1,0,0,89,1
61393,2,27,2,0,3,1,40,4.0,9,1,0,61,1
66482,2,10,2,0,1,1,30,2.0,6,1,0,60,1
740,4,20,2,1,3,1,28,3.0,1,1,0,70,1
75992,1,22,2,0,3,1,26,4.0,2,1,0,51,1
53592,2,4,2,0,1,1,39,5.0,8,1,0,90,1
